dealer_code	dealer	type_code	type_description	status	stock_status	aging_bucket	units	source_file	source_table_range	as_of	privacy_transform
07780	PT. SURYA MANDALA - SEBAPO	MSB	SCOOPY STYLISH	RFS	Unfill	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07780	PT. SURYA MANDALA - SEBAPO	MT1	PCX160 CBS	RFS	Ready	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07780	PT. SURYA MANDALA - SEBAPO	MT1	PCX160 CBS	RFS	Soft Booking	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07780	PT. SURYA MANDALA - SEBAPO	MV1	PCX160 ABS	RFS	Unfill	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07780	PT. SURYA MANDALA - SEBAPO	MYA	VARIO EVO 160 CBS	RFS	Soft Booking	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07780	PT. SURYA MANDALA - SEBAPO	MYA	VARIO EVO 160 CBS	RFS	Unfill	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07780	PT. SURYA MANDALA - SEBAPO	MZ0	VARIO EVO 160 ABS	RFS	Ready	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07780	PT. SURYA MANDALA - SEBAPO	ND0	VARIO 125 CBS	RFS	Ready	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07780	PT. SURYA MANDALA - SEBAPO	NE0	VARIO 125 CBS ISS	RFS	Ready	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07780	PT. SURYA MANDALA - SEBAPO	NE0	VARIO 125 CBS ISS	RFS	Unfill	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07780	PT. SURYA MANDALA - SEBAPO	NF0	VARIO 125 STREET	RFS	Ready	>150	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	ESL	CRF150L	RFS	Ready	31-60	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	ESL	CRF150L	RFS	Unfill	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	GB4	REVO FIT	RFS	Ready	0-30	10	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	GD4	REVO X	RFS	Ready	0-30	3	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	GD4	REVO X	RFS	Unfill	0-30	4	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	GE5	SUPRA X 125 SW	RFS	Ready	31-60	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	GF5	SUPRA X 125 CW	RFS	Ready	0-30	4	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	GF5	SUPRA X 125 CW	RFS	Unfill	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	HJ9	NEW SUPRA GTR150 SPORTY	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	HJK	NEW SUPRA GTR150	RFS	Ready	31-60	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	KF0	CB150 VERZA SW	RFS	Ready	91-120	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	KG0	CB150 VERZA CW	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	KG0	CB150 VERZA CW	RFS	Ready	31-60	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	LVE	VARIO 160 CBS	NRFS	Ready	121-150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	LW1	VARIO 160 ABS	RFS	Ready	91-120	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	LY2	GENIO CBS	RFS	Ready	>150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	LZ2	GENIO CBS ISS	RFS	Ready	121-150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	LZ2	GENIO CBS ISS	RFS	Ready	>150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	MF1	STYLO 160 CBS	RFS	Unfill	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	MGA	STYLO 160 ABS SPECIAL	RFS	Unfill	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	MJ1	BEAT SPORTY CBS	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	MJ1	BEAT SPORTY CBS	RFS	Ready	121-150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	MJ1	BEAT SPORTY CBS	RFS	Ready	31-60	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	MJ1	BEAT SPORTY CBS	RFS	Ready	91-120	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	MJ2	BEAT SPORTY CBS	RFS	Ready	0-30	3	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	MJ2	BEAT SPORTY CBS	RFS	Soft Booking	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	MJ2	BEAT SPORTY CBS	RFS	Unfill	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	MK2	BEAT SPORTY CBS ISS	RFS	Ready	0-30	5	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	MK2	BEAT SPORTY CBS ISS	RFS	Ready	31-60	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	ML2	BEAT SPORTY DLX SMART KEY	RFS	Ready	0-30	7	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	MM1	BEAT STREET	RFS	Ready	61-90	3	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	MM2	BEAT STREET	RFS	Ready	0-30	13	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	MM2	BEAT STREET	RFS	Soft Booking	31-60	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	MM2	BEAT STREET	RFS	Unfill	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	MRB	SCOOPY FASHION	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	MRB	SCOOPY FASHION	RFS	Ready	31-60	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	MS1	SCOOPY PRESTIGE	RFS	Soft Booking	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	MS1	SCOOPY PRESTIGE	RFS	Unfill	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	MSB	SCOOPY STYLISH	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	MSB	SCOOPY STYLISH	RFS	Unfill	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	MT1	PCX160 CBS	RFS	Ready	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	MV1	PCX160 ABS	RFS	Ready	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	MYA	VARIO EVO 160 CBS	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	NA0	ADV160 CBS	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	ND0	VARIO 125 CBS	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	NE0	VARIO 125 CBS ISS	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	NE0	VARIO 125 CBS ISS	RFS	Ready	31-60	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	NF0	VARIO 125 STREET	RFS	Ready	121-150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	NF0	VARIO 125 STREET	RFS	Ready	61-90	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
07781	CV. CITRA SENTOSA MOTOR - M.ANGIN	NF0	VARIO 125 STREET	RFS	Ready	91-120	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	ESL	CRF150L	RFS	Ready	31-60	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	ESL	CRF150L	RFS	Ready	61-90	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	GB4	REVO FIT	RFS	Ready	31-60	4	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	GB4	REVO FIT	RFS	Ready	91-120	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	GD4	REVO X	RFS	Ready	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	GD4	REVO X	RFS	Ready	61-90	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	GD4	REVO X	RFS	Soft Booking	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	GF5	SUPRA X 125 CW	RFS	Ready	0-30	4	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	GF5	SUPRA X 125 CW	RFS	Ready	31-60	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	HJ9	NEW SUPRA GTR150 SPORTY	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	KF0	CB150 VERZA SW	RFS	Ready	>150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	KG0	CB150 VERZA CW	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	LY2	GENIO CBS	RFS	Ready	91-120	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	MJ1	BEAT SPORTY CBS	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	MJ1	BEAT SPORTY CBS	RFS	Ready	31-60	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	MJ2	BEAT SPORTY CBS	RFS	Ready	0-30	5	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	MK2	BEAT SPORTY CBS ISS	RFS	Ready	0-30	3	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	ML1	BEAT SPORTY DLX SMART KEY	RFS	Ready	91-120	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	ML2	BEAT SPORTY DLX SMART KEY	RFS	Ready	0-30	4	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	MM2	BEAT STREET	RFS	Ready	0-30	9	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	MM2	BEAT STREET	RFS	Soft Booking	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	MRB	SCOOPY FASHION	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	MRB	SCOOPY FASHION	RFS	Soft Booking	>150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	MS1	SCOOPY PRESTIGE	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	MS1	SCOOPY PRESTIGE	RFS	Ready	31-60	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	MS1	SCOOPY PRESTIGE	RFS	Soft Booking	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	MSB	SCOOPY STYLISH	RFS	Ready	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	MT1	PCX160 CBS	RFS	Ready	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	MV1	PCX160 ABS	RFS	Ready	31-60	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	MW1	PCX160 Honda RoadSync	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	MY0	VARIO EVO 160 CBS Nitro	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	MYA	VARIO EVO 160 CBS	RFS	Ready	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	NB0	ADV160 ABS	RFS	Soft Booking	>150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	NE0	VARIO 125 CBS ISS	RFS	Ready	0-30	2	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	NF0	VARIO 125 STREET	RFS	Ready	0-30	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	NF0	VARIO 125 STREET	RFS	Ready	121-150	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
08549	PT. BULAN MOTOR - SABAK	NF0	VARIO 125 STREET	RFS	Ready	61-90	1	Stok_per_no_mesin_dealer - 2026-08-06T080342.480.xls	HTML table / 5,239 data rows	2026-08-06 08:03:42	Aggregated; raw unit/engine identifiers excluded
